Titles,Company,Category,Location,Benefits,Highlights,Opportunities,Posted_Date,Link,page_id
"Assistant Manager, Member Care (QA & Survey)",AIA Myanmar,"Customer Service, Support",Yangon,Benefits: -	Health Benefits -	Performance Rewards -	Opportunity to own global shares through Employee Share Purchase Plan,Highlights:-	Dynamic and progressive culture -	Flexible and supportive work environment -	Fun and Smart colleagues who will have your back and challenge you,Career Opportunities: -	Learning & Development opportunities  -	Challenging Assignments and Projects -	Exposure to cross-country collaboration,04 Mar 2024,https://www.jobnet.com.mm/job/assistant-manager-member-care-qa-and-survey-aia-myanmar/93873,8
Policy Service & Claims Executive,Dai-ichi Life Insurance Myanmar Ltd.,"Customer Service, Support",Yangon,Benefits: Rewards for over performance,Highlights:Join an experienced team,Career Opportunities: Learn new skills on the job,04 Mar 2024,https://www.jobnet.com.mm/job/policy-service-and-claims-executive-dai-ichi-life-insurance-myanmar-ltd/96860,8
Training Supervisor,KBZ Bank,"HR, Training and Recruitment",Yangon,Benefits: Quarterly Bonus Ferry (YGN area) Uniform Health Care Support,Highlights:International Standards Leading Bank in Myanmar,Career Opportunities: Management Potential,04 Mar 2024,https://www.jobnet.com.mm/job/training-supervisor-kbz-bank/96859,8
Assistant General Manager,Aung Myin Thu Group of Companies,Management,Mandalay,Benefits: Meal or Travelling Allowance,Highlights:Join an experience team.,Career Opportunities: Training Provided.,04 Mar 2024,https://www.jobnet.com.mm/job/assistant-general-manager-aung-myin-thu-group-of-companies/96858,8
Sales Representative (Modern Trade),AEAS TRADING Company Limited,"Sales, Business Development",Yangon,Benefits: -,Highlights:-,Career Opportunities: -,04 Mar 2024,https://www.jobnet.com.mm/job/sales-representative-modern-trade-aeas-trading-company-limited/95730,8
Chief Operating Officer,"Shwe Byain Phyu Co.,Ltd","Project, Operations Management",Yangon,"Benefits: Lunch Provide, Ferry Provide (near of point),",Highlights:Fun working environment,Career Opportunities: Management Potential,04 Mar 2024,https://www.jobnet.com.mm/job/chief-operating-officer-shwe-byain-phyu-co-ltd/96854,8
Marketing Communications Manager,GRAND GUARDIAN NIPPON LIFE INSURANCE,"Marketing, Media, Creative",Yangon,Benefits: - Ferry provided,Highlights:- Competitive salary and benefits package. - Opportunity to work in a fast-paced and dynamic environment. - Be part of a team that is passionate abo,Career Opportunities: - Learn new skill on job,04 Mar 2024,https://www.jobnet.com.mm/job/marketing-communications-manager-grand-guardian-nippon-life-insurance/96852,8
Verification Officer - Fresher (MDY),KBZ Bank,"Customer Service, Support",Mandalay,Benefits: Quarterly Bonus,Highlights:Leading Bank in Myanmar,Career Opportunities: Learn new skills and techniques,04 Mar 2024,https://www.jobnet.com.mm/job/verification-officer-fresher-mdy-kbz-bank/96851,8
Digital Marketing Executive,Phone King Trading Company Limited,"Marketing, Media, Creative",Yangon,Benefits: -,Highlights:Join a winning team,Career Opportunities: Learn new skills and techniques,04 Mar 2024,https://www.jobnet.com.mm/job/digital-marketing-executive-phone-king-trading-company-limited/96850,8
Procurement Manager,Leading Trading & Manufacturing Company,"Procurement, Supply Chain",Yangon,Benefits: - Bonus - Travel Allowance  - Rewards for over performance,Highlights:- Fun Working Environment. - Make a Difference. - Join an experienced Team.,Career Opportunities: - Learn new skills on the job. - Promotion opportunities. - Management Potential.,04 Mar 2024,https://www.jobnet.com.mm/job/procurement-manager-leading-trading-and-manufacturing-company/96848,8
Senior Ticketing Executive,New Sky Travel,"Customer Service, Support",Yangon,Benefits: Incentive Target Yearly Bonus OT Allowance Transportation allowance,Highlights:Fun Working Place Opportunity to Travel,Career Opportunities: Learn new skills on the job,04 Mar 2024,https://www.jobnet.com.mm/job/senior-ticketing-executive-new-sky-travel/96181,8
Visa & Operation Executive,New Sky Travel,Administrative,Yangon,Benefits: Yearly bonus Transportation allowance Sale Incentive OT allowance,Highlights:You can make a difference,Career Opportunities: Opportunities for promotion,04 Mar 2024,https://www.jobnet.com.mm/job/visa-and-operation-executive-new-sky-travel/94463,8
HR & Operation Manager,Industry Leading Company,"HR, Training and Recruitment",Yangon,Benefits: Transporation  Bonus  Lucky money,Highlights:100% foreign company,Career Opportunities: Virtual Training,04 Mar 2024,https://www.jobnet.com.mm/job/hr-and-operation-manager/96060,8
Tour Operation Mgr/ Executive (Outbound/Inbound),Star Zone Travels & Tours,"Hospitality, Hotel, Tourism",Yangon,Benefits: - Incentive + Bonus,Highlights:- International Standard,Career Opportunities: - Training provided,04 Mar 2024,https://www.jobnet.com.mm/job/tour-operation-mgr-executive-outbound-inbound-star-zone-travels-and-tours/96843,8
Fixed Asset Leader - (Accounting),MPT - Myanma Posts & Telecommunications,"Finance, Accounting, Audit",Yangon,Benefits: *Ferry Transport *Health Insurance *Performance Bonus,Highlights:An awesome company - Join a winning team - You can make a difference,Career Opportunities: Opportunities for promotion - Possibility for job training - Learn new skills and techniques,04 Mar 2024,https://www.jobnet.com.mm/job/fixed-asset-leader-accounting-mpt-myanma-posts-and-telecommunications/96842,8
Marketing Executive,"BFI Education Services Co., Ltd","Marketing, Media, Creative",Yangon,Benefits: Meal  Yearly Increment School Holidays Ferry ( Depend on the way ),Highlights:International Standard,Career Opportunities: Learn new skills on the job.,04 Mar 2024,https://www.jobnet.com.mm/job/marketing-executive-bfi-education-services-co-ltd/96841,8
Sales Assistant Manager,Industry Leading Company,"Sales, Business Development",Yangon,Benefits: Rewards for over performance,Highlights:Fun Working environment Make a difference Join an experienced team,Career Opportunities: Training provided Learn new Skills on the job Management potential,04 Mar 2024,https://www.jobnet.com.mm/job/sales-assistant-manager/93648,8
Assistant Marketing Manager,Aung Myin Thu Group of Companies,"Marketing, Media, Creative",Yangon,Benefits: Overtime payments Rewards for over performance,Highlights:Fun Working environment Make a difference Join an experienced team,Career Opportunities: Training provided Learn new Skills on the job Management potential,04 Mar 2024,https://www.jobnet.com.mm/job/assistant-marketing-manager-aung-myin-thu-group-of-companies/88075,8
Senior Java Developer,"Blue Stone Solution Co.,Ltd.","IT Hardware, Software",Yangon,"Benefits: - Transportation Allowance Provided - Myanmar New Year Bonus  - Yearly salary increments and promotions  - Company Trips, Dinners and Welfare",Highlights:-  International Standards -  Join an experienced team - Fun Working Environments,Career Opportunities: - Training provided -  Learn new projects experiences on the job,04 Mar 2024,https://www.jobnet.com.mm/job/senior-java-developer-blue-stone-solution-co-ltd/96840,8
Senior Auditor/Auditor,Industry Leading Company,"Finance, Accounting, Audit",Yangon,Benefits: Overtime payments Rewards for over performance,Highlights:Fun Working environment Make a difference Join an experienced team,Career Opportunities: Training provided Learn new Skills on the job Management potential,04 Mar 2024,https://www.jobnet.com.mm/job/senior-auditor-auditor/89171,8
Computer Vision Engineer,Infinity Global Solutions,"IT Hardware, Software",Yangon,Benefits: Overtime Paymnet,Highlights:Join an experienced team,Career Opportunities: Possibility for job training,04 Mar 2024,https://www.jobnet.com.mm/job/computer-vision-engineer-infinity-global-solutions/96839,8
Accounting Manager,Ninja Van Myanmar,"Finance, Accounting, Audit",Yangon,Benefits: * Annual Performance Bonus * Annual Increment * Ferry Provided * Phone Sim Card & Uniform Provided,Highlights:* Multinational Organization * Fun & Dynamic Environment  * Join a winning team,Career Opportunities: * Promotion Opportunities * Continuous Learning Opportunities,04 Mar 2024,https://www.jobnet.com.mm/job/accounting-manager-ninja-van-myanmar/96838,9
Spare Part Supervisor,Great Foundation Industries Company Limited,"Manufacturing, Factory",Yangon,"Benefits: Lunch, Ferry Provide",Highlights:Make a difference,Career Opportunities: Learn new skills on the job,04 Mar 2024,https://www.jobnet.com.mm/job/spare-part-supervisor-great-foundation-industries-company-limited/93903,9
Training Executive,Ninja Van Myanmar,"HR, Training and Recruitment",Yangon,"Benefits: * Annual Performance Bonus * Annual Increment * Ferry, Uniform, Phone Sim Card & Phone Bill",Highlights:* Fun & Dynamic Environment * Multinational Organization,Career Opportunities: * Continuous Learning Opportunities * Opportunities for Career Development,04 Mar 2024,https://www.jobnet.com.mm/job/training-executive-ninja-van-myanmar/96834,9
QC Supervisor,Great Foundation Industries Company Limited,Quality Assurance,Yangon,Benefits: - အစမ်းခန့်ကာလပြီးဆုံပြီး အမြဲတမ်း၀န်ထမ်းအဖြစ်ခန့်အပ်ပြီးပါက Meal (Lunch) ခံစားခွင့်ရှိမည်။ - Uniform + Ferry (နီးစပ်ရာမှတ်တိုင်သို့) စီစဥ်ပေးမည်။,Highlights:Join a winning team,Career Opportunities: - အုပ်ချုပ်မှုအဆင့်သို့ တက်လမ်းနိုင်ရန် အခွင့်အရေးရှိခြင်း။,04 Mar 2024,https://www.jobnet.com.mm/job/qc-supervisor-great-foundation-industries-company-limited/86718,9
Graphic Designer,Quantech Company Limited,"Marketing, Media, Creative",Yangon,Benefits: Bonus,Highlights:International Working Enviorment,Career Opportunities: Learn New Skills On Job,04 Mar 2024,https://www.jobnet.com.mm/job/graphic-designer-quantech-company-limited/93231,9
Market Intelligence Officer,MPT - Myanma Posts & Telecommunications,"Marketing, Media, Creative",Yangon,Benefits: *Ferry Transport *Health Insurance *Performance Bonus,Highlights:An awesome company - Join a winning team - You can make a difference,Career Opportunities: Opportunities for promotion - Possibility for job training - Learn new skills and techniques,04 Mar 2024,https://www.jobnet.com.mm/job/market-intelligence-officer-mpt-myanma-posts-and-telecommunications/93116,9
Store Executive (Thaketa),Grand Wynn Group of Companies,"Logistics, Warehousing, Port",Yangon,Benefits: Uniform,Highlights:Join an experienced team,Career Opportunities: Learn new skills on the job,04 Mar 2024,https://www.jobnet.com.mm/job/store-executive-thaketa-grand-wynn-group-of-companies/96381,9
Junior Graphic Designer (South Dagon Zone -1),"Earth Trading Co.,Ltd","Marketing, Media, Creative",Yangon,Benefits: Attendance Allowance,Highlights:-,Career Opportunities: Training Provide,04 Mar 2024,https://www.jobnet.com.mm/job/junior-graphic-designer-south-dagon-zone-1-earth-trading-co-ltd/96586,9
Business Development Executive,Myanmar Technologies and Investment Corporation,"Sales, Business Development",Yangon,Benefits: . Meal or Transportation Allowance,Highlights:.fun working enviroment,Career Opportunities: .Learn new skills on the Job,04 Mar 2024,https://www.jobnet.com.mm/job/business-development-executive-myanmar-technologies-and-investment-corporation/96831,9
Accountant,"Otsuka Myanmar Co.,Ltd","Finance, Accounting, Audit",Yangon,Benefits: Competitive salary and benefits package.,Highlights:International Standard  Join an experienced team,Career Opportunities: Learn new skills on the job Opportunity to work on a leading global brand. Chance to make a real impact on the success of the Pocari Sweat brand.,04 Mar 2024,https://www.jobnet.com.mm/job/accountant-otsuka-myanmar-co-ltd/96830,9
Sales Admin (Hmawbi),De Heus Myanmar Ltd,"Finance, Accounting, Audit",Yangon,Benefits: - Provided canteen and ferry,Highlights:- International Standard,Career Opportunities: - Learn new skills on the job,04 Mar 2024,https://www.jobnet.com.mm/job/sales-admin-hmawbi-de-heus-myanmar-ltd/96828,9
HR Manager,"Kai Qi Myanmar Aluminum Development Co.,Ltd","HR, Training and Recruitment",Yangon,Benefits: Yearly Bonus and Allowance,"Highlights:International Standard, Make a difference",Career Opportunities: Learn new skills on this job,04 Mar 2024,https://www.jobnet.com.mm/job/hr-manager-kai-qi-myanmar-aluminum-development-co-ltd/85369,9
Corporate Affairs Executive (Nay Pyi Taw),"Otsuka Myanmar Co.,Ltd","Logistics, Warehousing, Port",NayPyiTaw,Benefits: Benefit will be provided according to company policy.,Highlights:International Standard  Join an experienced team,Career Opportunities: Learn new skills on the job Promotion opportunities,04 Mar 2024,https://www.jobnet.com.mm/job/corporate-affairs-executive-nay-pyi-taw-otsuka-myanmar-co-ltd/96826,9
